Date,Signal,Open,High,Low,Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_vpt,volume_nvi,volatility_atr,volatility_bbh,volatility_bbl,volatility_bbm,volatility_kcc,volatility_kch,volatility_kcl,volatility_dch,volatility_dcl,trend_macd,trend_macd_signal,trend_macd_diff,trend_ema_fast,trend_ema_slow,trend_trix,trend_mass_index,trend_cci,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_a,trend_ichimoku_b,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,momentum_rsi,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_kama,others_dr,others_dlr,others_cr,order
14-09-15,1,1963.06,1963.06,1948.27,1953.03,3000200000,2149553218,5.09E+11,-0.082606086,-463328800,4.31E-09,2172181.109,2745.87154,35.53906116,2095.379851,1849.471149,1972.4255,1949.778,1984.34,1915.216,2102.44,1867.61,-30.00597683,-33.94657524,3.940598407,1959.327879,1989.333855,-0.252997014,27.97707796,-29.30512109,15.2345,-65.30346773,-62.50396727,-2.799500461,1966.015,1999.915,2088.65,2088.42,4,48,-44,43.80905985,-15.81648628,47.76009392,67.99841772,64.46681508,-32.00158228,1959.697838,-0.408964585,-0.409803132,77.78900511,1468
15-09-15,1,1955.1,1983.19,1954.3,1978.09,3239860000,1026947414,5.12E+11,-0.090511116,362440800,2.21E-08,29302003.06,2745.87154,35.1548425,2073.859319,1858.556681,1966.208,1949.467667,1984.843667,1914.091667,2096.92,1867.61,-26.28661844,-32.41458388,6.127965438,1962.214359,1988.500977,-0.244291895,27.73817734,5.74528578,22.662,-61.3805715,-63.41984478,2.039273282,1968.05,1999.915,2089.7475,2088.42,20,44,-24,48.0253868,-15.20845847,55.18467989,87.25254701,76.53617329,-12.74745299,1959.811385,1.283134412,1.274971991,80.07027701,1469
16-09-15,2,1978.02,1997.26,1977.93,1995.31,3630680000,4994142105,5.16E+11,-0.039366586,26656694400,2.90E-08,73178161.49,2745.87154,34.02449661,2051.889939,1870.365061,1961.1275,1955.584,1986.191,1924.977,2079.61,1867.61,-21.69935339,-30.27153778,8.572184387,1967.305996,1989.005349,-0.231169906,27.42912733,57.25882807,11.0525,-54.15941603,-62.90878484,8.749368817,1969.7375,1999.915,2089.7475,2088.42,16,40,-24,50.75956387,-14.37819666,59.05332008,97.92971653,84.39356042,-2.07028347,1962.917937,0.87053673,0.866769407,81.63785491,1470
17-09-15,2,1995.33,2020.86,1986.73,1990.2,4183790000,-434899520.4,5.12E+11,-0.067245222,11430992300,-5.15E-10,20891693.5,2745.87154,34.03203257,2030.948994,1882.365006,1956.657,1961.700667,1992.481667,1930.919667,2035.73,1867.61,-18.26569157,-27.87036854,9.604676971,1970.82815,1989.093842,-0.215664053,27.07269904,101.4145511,-42.807,-49.9044773,-61.51211858,11.60764127,1975.6375,1999.915,2089.7475,2088.42,12,36,-24,49.92032572,-13.7173995,46.59549292,73.97062569,86.38429641,-26.02937431,1964.022027,-0.256100556,-0.256429054,81.17267936,1471
18-09-15,1,1989.66,1989.66,1953.45,1958.03,6021240000,-7831111614,5.06E+11,-0.072420533,-89120076800,-2.04E-08,-108043264.8,2745.87154,34.2261731,2017.647239,1887.896761,1952.772,1962.71,1994.083,1931.337,1995.31,1867.61,-17.93361245,-25.88301732,7.949404868,1968.859204,1986.792817,-0.201898814,26.89333655,36.86618408,-3.912,-47.61173834,-59.52591483,11.91417649,1979.66,1999.915,2085.9525,2088.42,8,32,-24,44.88858666,-13.55127426,47.3052451,46.65930894,72.85321705,-53.34069106,1963.979638,-1.61642046,-1.629627045,78.2441671,1472
21-09-15,2,1960.84,1979.64,1955.8,1966.97,3269350000,-4703759931,5.09E+11,-0.015413413,21242441200,-1.93E-08,-82401312.63,2758.408678,33.48430359,2017.254491,1887.897509,1952.576,1966.784,1996.886,1936.682,1995.31,1867.61,-16.75590246,-24.05759435,7.301691885,1968.568557,1985.32446,-0.188636194,26.79419725,43.86357875,-1.446,-43.20720428,-57.1614944,13.95429013,1982.1325,1999.915,2086.825,2088.42,4,28,-24,46.50237417,-13.25522128,47.07365088,54.24908736,58.29300733,-45.75091264,1964.109861,0.45658136,0.455542189,79.05799674,1473
22-09-15,2,1961.39,1961.39,1929.22,1942.74,3808260000,-812991223.8,5.05E+11,0.015211911,33836464200,1.07E-08,-31984575.9,2758.408678,33.78899619,2013.986871,1896.118129,1955.0525,1965.658,1994.665,1936.651,1995.31,1867.61,-17.57512225,-22.76109993,5.185977682,1964.594933,1982.170055,-0.178264607,26.69728094,-39.1944286,-33.8325,-40.16194517,-54.58980254,14.42785737,1980.14,1999.915,2087.415,2088.42,4,24,-20,42.84083793,-13.30327023,43.18759145,28.75512996,43.22117542,-71.24487004,1963.558647,-1.231843902,-1.239493989,76.85228173,1474
23-09-15,2,1943.24,1949.52,1932.57,1938.76,3190530000,-1467505070,5.02E+11,0.070583401,2223512200,1.15E-08,-53448107.23,2752.757656,32.58621075,2002.729018,1914.490982,1958.61,1964.068,1989.695,1938.441,1995.31,1913.85,-18.33416769,-21.87571348,3.54154579,1960.620328,1978.954496,-0.170328494,26.64216824,-69.80034294,10.8,-34.92762751,-51.33801323,16.41038572,1980.14,1999.915,2087.415,2088.42,4,20,-16,42.2523288,-13.39616961,42.03193736,25.125399,36.04320544,-74.874601,1963.406777,-0.204865293,-0.205075429,76.48997278,1475
24-09-15,2,1934.81,1937.17,1908.92,1932.24,4091530000,1803257812,4.98E+11,0.041757954,-2974335000,-1.41E-08,-20295998.77,2752.757656,32.39005284,2003.133759,1913.259241,1958.1965,1961.52,1987.162,1935.878,1995.31,1913.85,-19.24003899,-21.34857858,2.108539592,1956.254124,1975.494163,-0.164681088,26.54111601,-129.9641769,-16.1565,-32.12268291,-47.64212564,15.51944273,1973.24,1999.915,2085.5875,2088.42,4,16,-12,41.25256949,-13.56106848,42.760082,20.83258889,24.90437261,-79.16741111,1962.698527,-0.336297427,-0.336864178,75.89644154,1476
25-09-15,2,1935.93,1952.89,1921.5,1931.34,3721870000,1275038485,4.94E+11,-0.037398468,-3942542800,1.95E-08,-15493285.15,2751.475475,32.31862049,1999.632873,1911.128127,1955.3805,1959.668,1986.263,1933.073,1995.31,1913.85,-19.80230239,-21.03932334,1.237020958,1952.421182,1972.223484,-0.160590052,26.31626322,-85.83255456,-3.0905,-30.72830243,-43.80044061,13.07213818,1968.35,1999.915,2085.5875,2088.42,72,12,60,41.10797541,-13.71954104,39.45072588,20.02858674,21.99552488,-79.97141326,1961.445543,-0.046578065,-0.046588916,75.81451238,1477
28-09-15,1,1929.18,1929.18,1879.21,1881.77,4326660000,-5271782946,4.90E+11,-0.11484433,-11867011100,-2.46E-08,-112782140.4,2751.475475,33.73371903,2002.015502,1898.035498,1950.0255,1953.861333,1983.974333,1923.748333,1995.31,1881.77,-23.97145687,-21.62575005,-2.345706822,1941.551769,1965.523226,-0.162264373,25.98908708,-206.1916496,11.0245,-31.41420431,-40.47084425,9.056639946,1950.29,1999.915,2077.4075,2084.275,68,8,60,34.03251608,-14.4834622,34.31645292,1.807271444,14.22281569,-98.19272856,1953.712117,-2.566611782,-2.600123924,71.30203639,1478
29-09-15,1,1881.9,1899.48,1871.91,1884.09,4132390000,-4364481926,4.94E+11,-0.100012275,-19397070000,-4.77E-08,-105953816.9,2754.867719,33.29345338,2003.902176,1887.339824,1945.621,1945.191333,1975.172333,1915.210333,1995.31,1881.77,-26.77963823,-22.65652768,-4.123110542,1932.711497,1959.491135,-0.167223019,25.36400551,-203.0002947,7.409,-34.7507232,-38.31432283,3.563599627,1945.16,1999.915,2044.5175,2051.855,64,4,60,34.59987887,-15.1238674,38.26236712,8.177240685,10.00436629,-91.82275932,1940.266087,0.123288181,0.123212243,71.51323156,1479
30-09-15,1,1887.14,1920.53,1887.14,1920.03,4525070000,3908410387,4.99E+11,-0.00254386,7591166600,-3.15E-08,91412820.2,2754.867719,33.51820671,2003.596403,1888.263597,1945.93,1937.098,1968.485,1905.711,1995.31,1881.77,-25.8075907,-23.28674029,-2.520850416,1930.760497,1956.568088,-0.17034849,24.77543476,-115.039881,32.16,-35.92046066,-36.7605432,0.840082538,1937.3775,1999.915,1992.5775,1999.915,60,92,-32,42.80630162,-15.09327394,44.93731391,32.306143,14.09688504,-67.693857,1938.040078,1.907552187,1.88958652,74.78493596,1480
01-10-15,1,1919.65,1927.21,1900.7,1923.82,3983600000,7354332444,5.03E+11,-0.012637231,-5911426700,-2.61E-08,94181409.3,2760.305628,33.01762052,2003.117691,1886.238309,1944.678,1928.896,1959.521,1898.271,1995.31,1881.77,-24.44957523,-23.51930728,-0.930267954,1929.692729,1954.142304,-0.171414634,24.2610129,-82.57116999,50.632,-36.38679694,-35.51332749,-0.873469453,1936.08,1997.75,1991.495,1999.915,56,88,-32,43.60987257,-15.00284124,49.17634324,34.85062101,25.1113349,-65.14937899,1936.743763,0.197392749,0.197198186,75.12994875,1481
02-10-15,1,1921.77,1951.36,1893.7,1951.36,4378570000,7343354157,5.07E+11,0.071047685,-4589845000,-2.00E-08,70543743.1,2760.305628,34.77779048,2003.134356,1886.244644,1944.6895,1925.405333,1958.175333,1892.635333,1995.31,1881.77,-20.91005228,-22.99745628,2.087403999,1933.026155,1953.936207,-0.16801283,24.05266541,-34.89968525,45.5105,-34.34715804,-34.52887791,0.181719867,1931.5175,1992.76,1989,1999.915,52,84,-32,49.19568164,-14.46409412,58.64175195,53.340047,40.16560367,-46.659953,1936.859659,1.431526858,1.42137726,77.636981,1482
05-10-15,2,1954.33,1989.17,1954.33,1987.05,4334490000,8185556051,5.11E+11,0.13725383,22186774700,-7.61E-11,141957396,2810.791088,34.99437688,2008.157276,1887.804724,1947.981,1926.343333,1960.213333,1892.473333,1995.31,1881.77,-15.05156504,-21.40827803,6.35671299,1941.337516,1956.389081,-0.157901738,24.02206758,86.8463927,10.049,-30.69678436,-33.47719337,2.780409012,1938.4625,1991.94,1988.59,1999.915,48,80,-32,55.36610663,-13.3972518,61.41976445,77.30110775,55.16392525,-22.69889225,1937.681895,1.828980813,1.812456144,80.8859273,1483
06-10-15,1,1986.63,1991.62,1971.99,1979.92,4202400000,2999902607,5.07E+11,0.082767477,-5031415200,-3.89E-09,64197796.68,2800.705312,33.89692139,2009.598718,1887.414282,1948.5065,1930.016,1962.632,1897.4,1995.31,1881.77,-10.85882928,-19.29838828,8.439558998,1947.273283,1958.132112,-0.144094121,24.01837611,91.11078014,18.4635,-27.93174237,-32.6998728,4.768130434,1939.075,1990.625,1987.9325,1999.915,44,76,-32,53.95622178,-12.53914471,61.62743401,72.51426653,67.71847376,-27.48573347,1939.265718,-0.358823381,-0.359468697,80.2368663,1484
07-10-15,1,1982.34,1999.31,1976.44,1995.83,4666470000,2439245271,5.12E+11,0.16090218,2914784400,-1.12E-08,22419057.51,2800.705312,33.10928414,2015.561092,1886.830908,1951.196,1935.040333,1968.248333,1901.832333,1995.83,1881.77,-6.181001217,-16.67491087,10.49390965,1954.743547,1960.924548,-0.12652667,23.87204333,105.2990025,-8.456,-25.1082324,-31.92048941,6.812257011,1940.9975,1990.625,1986.1075,1999.915,100,72,28,56.61132483,-11.51815517,71.96302306,97.26844584,82.36127338,-2.73155416,1942.799874,0.803567821,0.800356407,81.68519176,1485
08-10-15,1,1994.01,2016.5,1987.53,2013.43,3939140000,6350594030,5.16E+11,0.195747689,-8821842600,1.01E-08,72235109.64,2825.403014,32.81362099,2024.108986,1884.397014,1954.253,1943.011333,1976.291333,1909.731333,2013.43,1881.77,-1.041608845,-13.54825046,12.50664162,1963.772232,1964.813841,-0.10518258,23.79943476,125.7995928,-15.493,-20.71954303,-30.80840503,10.088862,1945.295,1990.625,1981.2175,1999.915,100,68,32,59.40039482,-10.32676914,76.82244568,97.87675496,89.21982244,-2.123245038,1949.739455,0.881838634,0.877973145,83.28736197,1486
09-10-15,1,2013.73,2020.13,2007.61,2014.89,3706900000,3708264996,5.19E+11,0.162019317,-18289404200,1.49E-08,37424845.52,2827.451801,31.36407663,2031.624319,1882.265681,1956.945,1950.908,1982.301,1919.515,2014.89,1881.77,3.113318043,-10.21593676,13.3292548,1971.636504,1968.523186,-0.081855196,23.69861274,126.0997507,-24.705,-15.70618165,-29.06306918,13.35688753,1946.2025,1990.625,1970.585,1999.915,100,64,36,59.63221052,-9.238917548,75.12328112,96.46471461,97.20330514,-3.535285387,1956.409205,0.072513075,0.072486797,83.42026927,1487
12-10-15,2,2015.65,2018.66,2010.55,2017.46,2893250000,2641047461,5.22E+11,0.200942262,-4214936700,2.86E-08,6378338.749,2831.058226,29.70307116,2039.317217,1881.015783,1960.1665,1962.791667,1989.998667,1935.584667,2017.46,1881.77,6.538137478,-6.865121914,13.40325939,1978.686273,1972.148135,-0.057776444,23.52822357,112.7615246,-28.8265,-9.288057686,-26.23388413,16.94582644,1950.01,1990.625,1960.435,1999.915,100,60,40,60.06447092,-8.221518074,76.35045479,98.19862367,97.51336441,-1.801376332,1979.081772,0.127550387,0.127469111,83.65422254,1488
13-10-15,2,2015,2022.34,2001.78,2003.69,3401920000,-732803425.7,5.19E+11,0.140023032,3415776000,2.91E-08,-19529161.27,2831.058226,29.04999465,2042.519869,1880.373131,1961.4465,1975.202667,2001.708667,1948.696667,2017.46,1881.77,8.048430341,-3.882411463,11.9308418,1982.533,1974.484569,-0.035481188,23.35838249,92.10665851,-79.6765,-2.483884201,-22.51870896,20.03482476,1952.5725,1990.625,1960.4525,1999.915,96,56,40,56.56923661,-7.4887835,66.37111032,87.60220701,94.0885151,-12.39779299,1985.500441,-0.682541413,-0.684881381,82.40070641,1489
14-10-15,1,2003.66,2009.56,1990.73,1994.24,3644590000,-5055703989,5.15E+11,0.075538723,-17446114800,3.36E-08,-40408486.95,2831.058226,28.31999503,2042.378277,1880.407723,1961.393,1984.097,2009.147,1959.047,2017.46,1881.77,8.386142068,-1.428700757,9.814842824,1984.334077,1975.947935,-0.016213535,23.155051,69.82493057,-77.303,1.945364027,-18.25957997,20.20494399,1952.5725,1989.835,1961.475,1999.915,92,52,40,54.23666921,-6.955670104,57.30198576,81.32021538,89.04034869,-18.67978462,1986.869154,-0.471629843,-0.472745526,81.54045025,1490
15-10-15,1,1996.47,2024.15,1996.47,2023.86,3746290000,1381938366,5.19E+11,0.163479449,6945942900,3.04E-08,38453832.09,2831.058226,28.43356681,2047.703074,1878.448926,1963.076,1993.855333,2019.022333,1968.688333,2023.86,1881.77,10.91801146,1.040641687,9.877369773,1990.414988,1979.496977,0.003165332,23.08038337,97.41450875,-43.046,7.92417966,-13.56276467,21.48694433,1968.635,1989.835,1969.055,1999.915,100,48,52,59.8280009,-6.012537068,65.66515255,99.8095113,89.57731123,-0.190488702,1994.007082,1.485277599,1.474355369,84.23682989,1491
16-10-15,1,2024.37,2033.54,2020.46,2033.11,3595430000,7026824375,5.23E+11,0.269897638,-1910849200,6.20E-08,72075626.39,2843.997505,27.33688347,2056.72567,1876.93433,1966.83,2003.545,2024.254,1982.836,2033.11,1881.77,13.51513977,3.535541303,9.979598466,1996.983451,1983.468312,0.022691889,23.02544875,109.3262562,-43.01,13.74332266,-8.624974999,22.36829766,1977.745,1989.835,1969.055,1999.915,100,44,56,61.41352939,-5.020285874,68.19700976,99.73396028,93.62122899,-0.26603972,2000.5829,0.457047424,0.456006134,85.07887957,1492
19-10-15,2,2031.73,2034.45,2022.31,2033.66,3287320000,6218514215,5.26E+11,0.309346822,-4497906000,7.12E-08,17322111,2844.766867,26.25139179,2064.663186,1875.665814,1970.1645,2008.874,2027.313,1990.435,2033.66,1881.77,15.43978286,5.916389616,9.523393249,2002.625997,1987.186214,0.041478079,23.00800689,98.81034023,-18.8045,19.36615813,-3.369652721,22.73581085,1979.3125,1986.18,1966.015,1999.915,100,40,60,61.51080301,-4.116316089,68.00429669,99.46371597,99.66906252,-0.536284027,2004.099489,0.027052152,0.027048493,85.12894739,1493
20-10-15,2,2033.13,2039.12,2026.61,2030.77,3331500000,1743654849,5.23E+11,0.304663854,617596200,6.28E-08,-3845047.791,2844.766867,25.26986381,2071.708646,1877.423354,1974.566,2013.973,2031.7,1996.246,2033.66,1881.77,16.54120087,8.041351866,8.499849003,2006.955844,1990.414643,0.058579968,22.95724945,92.46814623,12.484,25.76973456,2.283454719,23.48627984,1984.42,1986.18,1966.015,1999.915,96,36,60,60.64567631,-3.338618565,65.32132723,94.25801128,97.81856251,-5.741988722,2007.586578,-0.142108317,-0.142209387,84.86586376,1494
21-10-15,1,2033.47,2037.97,2017.22,2018.94,3627790000,-4142189749,5.19E+11,0.275008902,-5011718400,5.59E-08,-25867581.49,2844.766867,24.94701639,2076.093212,1881.056788,1978.575,2017.391333,2034.906333,1999.876333,2033.66,1881.77,16.27192779,9.68746705,6.584460736,2008.79956,1992.527632,0.072516947,22.99103577,74.895478,1.345,30.33146215,7.955788627,22.37567352,1985.22,1986.18,1968.05,1999.915,92,32,60,57.10509351,-2.804493034,57.64151036,86.1229542,93.28156048,-13.8770458,2008.064138,-0.582537658,-0.584241027,83.78895049,1495
22-10-15,1,2021.88,2055.2,2021.88,2052.51,4430850000,689061030.2,5.23E+11,0.287318536,23899869000,5.37E-08,52540880.39,2844.766867,25.75508665,2084.733612,1884.443388,1984.5885,2021.129,2039.079,2003.179,2052.51,1881.77,18.55347249,11.46066814,7.092804351,2015.524243,1996.970771,0.086912283,23.10779777,96.38484875,11.2415,35.50419519,13.6458305,21.85836469,1993.26,1985.24,1969.7375,1999.915,100,28,72,63.59942478,-1.800054211,66.53410269,97.33320115,92.57138888,-2.66679885,2011.285399,1.662753722,1.649081323,86.8449081,1496
23-10-15,2,2058.19,2079.74,2058.19,2075.15,4108460000,6073737874,5.28E+11,0.333773099,27018460700,3.68E-08,118992067.9,2876.145775,25.86043761,2096.160161,1887.397839,1991.779,2026.810667,2045.663667,2007.957667,2075.15,1881.77,21.93561182,13.55565687,8.379954942,2024.697437,2002.761825,0.103051039,23.17465945,129.348895,21.651,40.12557185,19.13623378,20.98933807,2005.53,1985.24,1975.6375,1999.915,100,24,76,67.20553522,-0.545640567,71.0069974,95.74013921,93.06543152,-4.259860789,2018.28448,1.103039693,1.097000579,88.9058816,1497
26-10-15,2,2075.08,2075.14,2066.53,2071.18,3385800000,2629649123,5.24E+11,0.391566488,-19511083500,3.38E-08,38840520.76,2870.643378,24.62897778,2098.085304,1904.413696,2001.2495,2032.35,2051.253,2013.447,2075.15,1884.09,24.01876244,15.64827799,8.370484449,2031.8486,2007.829838,0.119043019,23.16798449,125.220688,13.6405,43.42871009,24.23763315,19.19107694,2005.53,1985.24,1979.66,1999.915,96,20,76,65.97133724,0.525065584,67.47937903,91.71345595,94.9289321,-8.286544046,2023.035638,-0.191311471,-0.191494706,88.54448298,1498
27-10-15,1,2068.75,2070.37,2058.84,2065.89,4216880000,1211264908,5.20E+11,0.409497534,-1003969200,3.05E-08,-17247755.3,2870.643378,23.75119365,2094.82068,1925.85832,2010.3395,2037.926333,2055.926333,2019.926333,2075.15,1920.03,24.95514811,17.50965201,7.445496096,2037.085739,2012.130591,0.133467797,23.09127262,114.1915874,7.1205,45.81410183,29.11193735,16.70216448,2006.965,1985.24,1982.1325,1999.915,92,16,76,64.27743564,1.411708921,65.00017932,84.9799371,90.81117742,-15.0200629,2028.427855,-0.25540996,-0.255736687,88.06292159,1499
28-10-15,2,2066.48,2090.35,2063.11,2090.35,4698110000,5638039020,5.25E+11,0.412561507,25156982700,2.80E-08,44854977.98,2870.643378,24.0003941,2099.454232,1938.256768,2018.8555,2046.235667,2065.076667,2027.394667,2090.35,1923.82,27.35561952,19.47884551,7.87677401,2045.28024,2017.924621,0.148354119,23.17578196,141.5087002,-15.1655,48.40107134,33.60936976,14.79170159,2017.4575,1985.24,1980.14,1999.915,100,12,88,68.3269938,2.58548149,68.20639755,100,92.23113102,0,2041.887004,1.183993339,1.177038977,90.28957406,1500
29-10-15,2,2088.35,2092.52,2082.63,2089.41,4008940000,6185755076,5.21E+11,0.393392748,-4890748800,2.71E-08,53822547.45,2869.352492,22.99250881,2100.695814,1953.574186,2027.135,2053.571667,2070.633667,2036.509667,2090.35,1951.36,28.84960004,21.35299642,7.496603622,2052.069434,2023.219834,0.162493993,23.16417742,143.9542876,-32.895,50.41341323,37.68382426,12.72958897,2018.5425,1985.24,1980.14,1999.915,96,8,88,68.00792772,3.631960412,70.2265608,96.94469005,93.97487572,-3.055309952,2049.742975,-0.044968546,-0.04497866,90.2040036,1501
30-10-15,1,2090,2094.32,2079.34,2079.36,4256200000,-2757189904,5.16E+11,0.282719499,4856590900,2.68E-08,-22274957.53,2869.352492,22.42018675,2101.685373,1965.384627,2033.535,2059.102,2076.354,2041.85,2090.35,1979.92,28.88961782,22.8603207,6.029297124,2056.267983,2027.378365,0.174188467,23.11325044,123.7624687,-9.675,51.91262151,41.30009797,10.61252354,2019.4425,1981.59,1973.24,1999.915,92,4,88,64.53795229,4.417463477,70.0567849,85.55845159,94.16771388,-14.44154841,2052.483757,-0.480997028,-0.482157541,89.289128,1502
02-11-15,1,2080.76,2106.2,2080.76,2104.05,3760020000,-1120352952,5.20E+11,0.275957024,-3644188800,3.11E-08,24173702.18,2903.422741,22.7358877,2110.588127,1968.181873,2039.385,2065.788333,2084.370333,2047.206333,2104.05,1979.92,30.56131702,24.40051996,6.160797059,2063.619062,2033.057745,0.185805456,23.03055581,131.5709595,-6.275,53.49263378,44.38042011,9.112213675,2025.3825,1986.605,1968.35,1999.915,100,4,96,68.75567237,5.50064176,71.46452362,98.13804451,93.54706205,-1.861955486,2059.4124,1.18738458,1.180390479,91.53671792,1503
03-11-15,2,2102.63,2116.48,2097.51,2109.79,4272060000,4383354743,5.24E+11,0.302545597,482619800,3.98E-08,56300385.17,2903.422741,22.46689572,2117.888074,1973.868926,2045.8785,2073.364333,2092.592333,2054.136333,2109.79,1994.24,31.98066748,25.91654947,6.064118016,2070.722284,2038.741616,0.197036388,22.99393919,135.3994366,-12.2185,55.60228625,47.18828945,8.413996794,2031.6875,1991.745,1950.29,1999.915,100,4,96,69.65914953,6.566690268,70.22698262,94.42546454,92.70732022,-5.574535455,2067.34591,0.272807205,0.272435762,92.05924388,1504
04-11-15,2,2110.6,2114.59,2096.98,2102.31,4078870000,-350902782.1,5.20E+11,0.241303172,-554799000,3.40E-08,-2806642.577,2893.129014,22.1199746,2123.368497,1979.036503,2051.2025,2081.356,2100.27,2062.442,2109.79,1994.24,32.13154699,27.15954897,4.971998019,2075.581932,2043.450385,0.206373695,22.94662246,112.9917045,-20.4325,57.44223866,49.62584984,7.816388818,2044.5725,1991.745,1945.16,1999.915,96,4,92,66.94256794,7.405512078,66.14873701,85.72436027,92.76262311,-14.27563973,2073.694591,-0.354537655,-0.35516763,91.37832154,1505
05-11-15,2,2101.68,2108.78,2090.41,2099.93,4051890000,-1461992900,5.16E+11,0.202302258,2170876200,2.77E-08,-19048226.26,2889.853737,21.85211927,2128.483858,1982.571142,2055.5275,2087.007,2104.426,2069.588,2109.79,1994.24,31.69372841,28.06638486,3.627343546,2079.327789,2047.63406,0.213379643,22.93596331,92.37007128,-36.5875,57.60261308,51.56774331,6.034869773,2046.375,1991.78,1937.3775,1999.915,92,4,88,66.05980937,8.12647768,65.47981008,83.32661697,87.82548059,-16.67338303,2076.547975,-0.113208804,-0.113272933,91.16166444,1506
06-11-15,2,2098.6,2101.91,2083.74,2099.2,4369020000,3213550621,5.12E+11,0.232468969,-902366500,2.53E-08,-6105901.392,2889.853737,21.58911075,2132.562809,1986.923191,2059.743,2089.399333,2106.480333,2072.318333,2109.79,1994.24,30.93129244,28.63936637,2.291926063,2082.385052,2051.45376,0.218014811,22.79166565,75.37886344,-7.233,57.0195376,53.07783525,3.941702351,2046.375,1994.195,1936.08,1997.75,88,8,80,65.7733125,8.770910854,63.00479919,82.59117469,83.88071731,-17.40882531,2077.782365,-0.034763064,-0.034769107,91.09521079,1507
09-11-15,1,2096.56,2096.56,2068.24,2078.58,3882350000,2018410891,5.08E+11,0.190061316,3619679000,1.87E-08,-39654312.53,2861.467312,22.25845998,2133.359358,1992.238642,2062.799,2090.417,2109.469,2071.365,2109.79,1994.24,28.33654867,28.57880283,-0.24225416,2081.799659,2053.463111,0.218416058,22.76899638,42.52087834,12.351,55.50151177,54.15421414,1.34729763,2062.6,1994.195,1931.5175,1992.76,84,4,80,58.10739018,8.988272904,58.42202099,61.81744912,75.91174693,-38.18255088,2077.791675,-0.982278963,-0.98713515,89.21812273,1508
10-11-15,2,2077.19,2083.67,2069.91,2081.72,3821440000,1690971239,5.12E+11,0.259148523,9571698400,1.94E-08,-32362661.64,2865.789978,21.65142713,2132.203961,2001.197039,2066.7005,2091.757,2111.032,2072.482,2109.79,1994.24,26.23119047,28.10928036,-1.878089891,2081.787404,2055.556214,0.215845646,22.77464736,32.17286157,4.4795,55.1409356,54.90308794,0.237847659,2068.2975,1994.195,1938.4625,1991.94,80,24,56,58.89308742,9.234043843,64.75052735,63.25581395,69.22147926,-36.74418605,2077.891761,0.151064669,0.150950681,89.50396446,1509
11-11-15,2,2083.41,2086.94,2074.85,2075,3692410000,-862458551,5.08E+11,0.242266062,679985200,1.45E-08,-6146622.439,2856.538922,20.96846805,2127.211088,2014.265912,2070.7385,2091.523,2109.283,2073.763,2109.79,2018.94,23.74669398,27.23676309,-3.490069105,2080.743188,2056.996494,0.210325293,22.76832579,27.56870232,-4.8485,53.84381466,55.28424366,-1.440428993,2069.41,1994.195,1939.075,1990.625,76,20,56,56.45287202,9.334549804,55.41620268,28.83856579,51.30394296,-71.16143421,2077.801608,-0.322809984,-0.323332139,88.89222674,1510
12-11-15,2,2072.29,2072.29,2045.66,2045.97,4016370000,-7523647745,5.04E+11,0.14522059,-6968747500,-7.32E-09,-68109936.13,2856.538922,21.56643461,2125.392498,2018.295502,2071.844,2088.168333,2107.602333,2068.734333,2109.79,2018.94,19.21375008,25.63216048,-6.418410408,2075.393467,2056.179717,0.199858378,22.84878484,-49.82348427,18.506,50.56333483,55.13432292,-4.570988084,2066.5375,1994.195,1940.9975,1990.625,72,16,56,47.32945036,8.885966422,45.04098259,0.437729455,30.8440364,-99.56227055,2074.916414,-1.399036145,-1.408914902,86.24955622,1511
13-11-15,1,2044.64,2044.64,2022.02,2023.04,4278750000,-7815728860,5.00E+11,0.052840689,-30466226400,-1.73E-08,-104144122,2856.538922,21.73668928,2126.501438,2016.179562,2071.3405,2082.724333,2102.922333,2062.526333,2109.79,2018.94,13.61416439,23.22856127,-9.614396872,2067.339087,2053.724923,0.183953525,23.03285905,-126.2299947,18.0695,46.23439179,54.32785158,-8.093459789,2061.4275,1994.195,1945.295,1990.625,68,12,56,41.60934199,8.052146237,40.96885475,1.079822147,10.1187058,-98.92017785,2068.947503,-1.120739796,-1.127067406,84.16218332,1512
16-11-15,2,2022.08,2053.22,2019.39,2053.19,3741240000,-158263402.2,5.04E+11,0.063476068,-1986438600,-1.42E-08,7803219.801,2899.110818,22.60049719,2125.428571,2019.205429,2072.317,2077.217333,2098.254333,2056.180333,2109.79,2018.94,11.47700565,20.87825014,-9.401244494,2065.162305,2053.685299,0.167668146,23.39669724,-93.88536235,7.043,42.41047701,52.862095,-10.45161799,2060.2975,1994.195,1946.2025,1990.625,64,8,56,50.14185329,7.776842553,49.51213959,34.81306005,12.11020388,-65.18693995,2067.509695,1.490331382,1.479335064,86.90681013,1513
