,Date,Signal,Open,High,Low,Close,Volume,RUSS_Close,NYSE_Close,NASDAQ_Close,DJI_Close,FTSE_Close,GOLD_Close,N225_Close,USDCNY_Close,USDEUR_Close,USDGBP_Close,USDJPY_Close
625,26-04-17,1,21009.95,21070.9,20972.27,20975.09,328550000,1419.43,11592.91,6025.23,20975.09,7288.7,1269.22,19289.43,6.8817,0.9151,0.7793,111.046
626,27-04-17,2,20991.12,21005.8,20935.8,20981.33,305690000,1417.13,11578.52,6048.94,20981.33,7237.2,1264.3,19251.87,6.8921,0.9167,0.7783,111.191
627,28-04-17,1,20987.39,20987.76,20926.75,20940.51,329990000,1400.43,11536.08,6047.61,20940.51,7203.9,1268.28,19196.74,6.8969,0.9204,0.7756,111.226
628,01-05-17,1,20962.73,20976.62,20898.38,20913.46,288160000,1407.36,11536.49,6091.6,20913.46,,1256.58,19310.52,6.9121,0.9168,0.7733,111.302
629,02-05-17,2,20941.19,20960.92,20904.06,20949.89,338810000,1399.36,11551.3,6095.37,20949.89,7250.1,1256.76,19445.7,6.893,0.9167,0.7753,111.812
630,03-05-17,1,20915,20972.74,20874.18,20957.9,310920000,1390.92,11529.66,6072.55,20957.9,7234.5,1238.17,,6.8935,0.9144,0.7727,111.969
631,04-05-17,1,20987.83,20990.79,20847.95,20951.47,274720000,1388.85,11534.71,6075.34,20951.47,7248.1,1228.16,,6.8967,0.9184,0.7769,112.783
632,05-05-17,1,20929.04,21006.94,20905,21006.94,260960000,1397,11615.61,6100.76,21006.94,7297.4,1228.01,,6.8954,0.9106,0.7737,112.537
633,08-05-17,2,20991.26,21017.89,20971.05,21012.28,276150000,1391.64,11595.26,6102.66,21012.28,7300.9,1226.23,19895.7,6.8847,0.912,0.7713,112.684
634,09-05-17,1,21022.28,21046.85,20938.04,20975.78,273000000,1391.86,11567.52,6120.59,20975.78,7342.2,1221.23,19843,6.9045,0.9151,0.7726,113.23
635,10-05-17,2,20958.49,20976.28,20884.15,20943.11,283340000,1399.59,11598.99,6129.14,20943.11,7385.2,1219.1,19900.09,6.9071,0.9185,0.7723,113.698
636,11-05-17,2,20925.72,20933.36,20798.9,20919.42,287680000,1390.2,11563.6,6115.96,20919.42,7386.6,1225.04,19961.55,6.903,0.9199,0.7734,114.328
637,12-05-17,1,20893.19,20916.1,20869.74,20896.61,288500000,1382.77,11547.05,6121.23,20896.61,7435.4,1228.43,19883.9,6.9037,0.9204,0.7757,113.809
638,15-05-17,2,20923.63,21000.83,20923.63,20981.94,313170000,1393.92,11614.23,6149.67,20981.94,7454.4,1230.82,19869.85,6.9021,0.9151,0.776,113.271
639,16-05-17,2,20984.48,21033.53,20932.88,20979.75,311580000,1394.68,11606.49,6169.87,20979.75,7522,1237.24,19919.82,6.894,0.9106,0.775,113.642
640,17-05-17,1,20846.17,20846.17,20601.08,20606.93,423200000,1355.89,11423.53,6011.24,20606.93,7503.5,1261.36,19814.88,6.8886,0.9014,0.7742,112.646
641,18-05-17,1,20579.65,20759.2,20553.45,20663.02,422590000,1361.08,11434.06,6055.13,20663.02,7436.4,1247.07,19553.86,6.8813,0.8964,0.771,111.126
642,19-05-17,1,20698.28,20857.13,20687.94,20804.84,365180000,1367.33,11542.69,6083.7,20804.84,7470.7,1255.93,19590.76,6.8891,0.8998,0.7717,111.401
643,22-05-17,1,20867.77,20914.26,20860.16,20894.83,276120000,1377.14,11585.21,6133.62,20894.83,7496.3,1260.63,19678.28,6.8539,0.8925,0.7685,111.284
644,23-05-17,1,20908.67,20961.14,20896.22,20937.91,244950000,1380.98,11604.62,6138.71,20937.91,7485.3,1251.22,19613.28,6.8844,0.8898,0.7695,110.891
645,24-05-17,1,20949.21,21022.82,20933.58,21012.42,283180000,1382.51,11621.23,6163.02,21012.42,7514.9,1258.73,19742.98,6.8912,0.8945,0.7718,111.957
646,25-05-17,1,21062.96,21112.32,21051.41,21082.95,268970000,1383.39,11639.3,6205.26,21082.95,7517.7,1255.67,19813.13,6.89,0.8904,0.7704,111.524
647,26-05-17,2,21070.15,21092.82,21050.49,21080.28,208000000,1382.24,11631.87,6210.19,21080.28,7547.6,1266.76,19686.84,6.8677,0.892,0.7732,111.73
648,30-05-17,2,21045.49,21063.62,21009.6,21029.47,242810000,1371.19,11601.31,6203.19,21029.47,7526.5,1263.09,19677.85,6.8562,0.8985,0.7804,111.174
649,31-05-17,1,21048.46,21051.7,20942.57,21008.65,371580000,1370.21,11598.03,6198.52,21008.65,7520,1268.92,19650.57,6.8558,0.8951,0.7807,110.839
650,01-06-17,1,21030.55,21144.18,20994.22,21144.18,276730000,1396.06,11699.79,6246.83,21144.18,7543.8,1265.96,19860.03,6.8112,0.8894,0.7767,110.796
651,02-06-17,2,21142.09,21225.04,21129.56,21206.29,329700000,1405.39,11718.7,6305.8,21206.29,7547.6,1279.17,20177.28,6.8086,0.8916,0.7759,111.437
652,05-06-17,2,21195.03,21224.41,21168.69,21184.04,269790000,1396.45,11693.68,6295.68,21184.04,7525.8,1279.8,20170.82,6.8128,0.8865,0.777,110.463
653,06-06-17,1,21145.48,21180.47,21118.46,21136.23,283550000,1394.9,11671.46,6275.06,21136.23,7525,1294.39,19979.9,6.8028,0.8884,0.7747,110.381
654,07-06-17,1,21171.57,21189.84,21113.31,21173.69,273400000,1396.67,11667.73,6297.38,21173.69,7478.6,1287.15,19984.62,6.7957,0.8872,0.7748,109.509
655,08-06-17,2,21169.76,21265.69,21138.16,21182.53,330330000,1415.61,11678.95,6321.76,21182.53,7450,1278.01,19909.26,6.7975,0.8885,0.7715,109.9
656,09-06-17,2,21208.96,21305.35,21159.45,21271.97,397200000,1421.71,11744.73,6207.92,21271.97,7527.3,1266.76,20013.26,6.7992,0.8941,0.786,109.859
657,12-06-17,1,21259.95,21277.08,21186.15,21235.67,528080000,1419.21,11746.46,6175.46,21235.67,7511.9,1266.18,19908.58,6.7848,0.8927,0.785,110.288
658,13-06-17,2,21256.83,21332.77,21256.83,21328.47,323510000,1425.99,11796.79,6220.37,21328.47,7500.4,1266.55,19898.75,6.7976,0.8932,0.7893,109.921
659,14-06-17,2,21342.71,21391.97,21294.09,21374.56,295090000,1417.57,11779.81,6194.89,21374.56,7474.4,1260.86,19883.52,6.7988,0.8921,0.7843,110.055
660,15-06-17,1,21291.69,21367.28,21261.87,21359.9,317200000,1410.08,11740.52,6165.5,21359.9,7419.4,1253.98,19831.82,6.791,0.8916,0.784,109.446
661,16-06-17,1,21335.93,21384.42,21308.01,21384.28,603260000,1406.73,11772.02,6151.76,21384.28,7463.5,1253.73,19943.26,6.8085,0.8971,0.7838,110.952
662,19-06-17,2,21444.75,21528.99,21436.08,21528.99,289400000,1418.08,11833.34,6239.01,21528.99,7523.8,1243.84,20067.75,6.8034,0.8922,0.7825,110.954
663,20-06-17,2,21521.25,21535.03,21464.24,21467.14,310200000,1402.97,11738.95,6188.03,21467.14,7472.7,1243.01,20230.41,6.8197,0.8973,0.7854,111.673
664,21-06-17,2,21466.39,21492.62,21390,21410.03,292500000,1399.25,11696.28,6233.95,21410.03,7447.8,1246.48,20138.79,6.8264,0.8979,0.7916,111.334
665,22-06-17,1,21407.98,21456.47,21394.81,21397.29,270680000,1404.54,11712.52,6236.69,21397.29,7439.3,1250.51,20110.51,6.8283,0.8955,0.7889,111.31
666,23-06-17,1,21380.92,21421.79,21333.89,21394.76,368400000,1414.78,11733.2,6265.25,21394.76,7424.1,1256.71,20132.67,6.8346,0.8969,0.7888,111.29
667,26-06-17,2,21434.68,21506.21,21381.25,21409.55,241880000,1416.64,11758.86,6247.15,21409.55,7446.8,1244.72,20153.35,6.8342,0.8929,0.7847,111.239
668,27-06-17,1,21411.19,21440.6,21310.66,21310.66,292170000,1403.52,11716.92,6146.62,21310.66,7434.4,1247.17,20225.09,6.8398,0.8942,0.7859,111.858
669,28-06-17,2,21372.36,21478.75,21372.36,21454.61,271510000,1425.27,11812.8,6234.41,21454.61,7387.8,1249.27,20130.41,6.8126,0.8819,0.7805,112.188
670,29-06-17,1,21487.38,21487.38,21197.08,21287.03,336750000,1416.2,11739.98,6144.35,21287.03,7350.3,1245.51,20220.3,6.8,0.8785,0.7727,112.354
671,30-06-17,1,21348.6,21426.12,21325.08,21349.63,313260000,1415.36,11761.7,6140.42,21349.63,7312.7,1241.61,20033.43,6.7857,0.874,0.7686,112.009
672,03-07-17,1,21392.3,21562.75,21391.71,21479.27,186810000,1426.68,11835.72,6110.06,21479.27,7377.1,1220.2,20055.8,6.7781,0.8754,0.7683,112.262
673,05-07-17,2,21492.83,21505.36,21404.76,21478.17,273690000,1420.15,11809.49,6150.86,21478.17,7367.6,1227.04,20081.63,6.7987,0.8803,0.7731,112.962
674,06-07-17,1,21423.93,21433.1,21305.38,21320.04,320450000,1400.81,11702.43,6089.46,21320.04,7337.3,1225.22,19994.06,6.8008,0.8813,0.7733,113.187
675,07-07-17,1,21354.66,21425.82,21350.72,21414.34,242240000,1415.84,11752.98,6153.08,21414.34,7350.9,1212.46,19929.09,6.7999,0.8753,0.7708,113.149
676,10-07-17,2,21381.23,21446.39,21371.11,21408.52,270340000,1408.47,11751.79,6176.39,21408.52,7370,1214.36,20080.98,6.8029,0.8769,0.7757,113.985
677,11-07-17,1,21410.17,21441.62,21279.3,21409.07,247570000,1413.05,11744.77,6193.3,21409.07,7329.8,1217.72,20195.48,,,,
678,12-07-17,1,21467.93,21580.79,21467.93,21532.14,267870000,1424.32,11825.9,6261.17,21532.14,7416.9,1220.51,20098.38,6.8017,0.8715,0.7776,113.748
679,13-07-17,1,21537.19,21568.72,21512.36,21553.09,232270000,1425.66,11844.62,6274.44,21553.09,7413.4,1217.58,20099.81,6.788,0.8757,0.7756,113.335
680,14-07-17,2,21532.77,21681.53,21521.72,21637.74,235590000,1428.82,11897.31,6312.47,21637.74,7378.4,1228.7,20118.86,6.7826,0.8769,0.7724,113.418
681,17-07-17,1,21633.97,21661.81,21617.66,21629.72,244780000,1431.6,11890.51,6314.43,21629.72,7404.1,1234.11,,6.7405,0.8714,0.7627,112.397
682,18-07-17,1,21589.94,21589.94,21471.14,21574.73,251110000,1427.61,11877.42,6344.31,21574.73,7390.2,1242.47,19999.91,6.7695,0.8715,0.7661,112.581
683,19-07-17,2,21569.25,21640.75,21565.84,21640.75,253040000,1441.77,11941.34,6385.04,21640.75,7430.9,1241.25,20020.86,6.7454,0.8658,0.767,111.995
684,20-07-17,2,21641.54,21661.91,21576.96,21611.78,313950000,1442.35,11944.49,6390,21611.78,7487.9,1244.49,20144.59,6.7513,0.8674,0.7673,111.877
685,21-07-17,2,21591.72,21592.61,21503.78,21580.07,362830000,1435.84,11924.6,6387.75,21580.07,7452.9,1254.98,20099.75,6.7589,0.8599,0.7713,111.885
686,24-07-17,1,21577.78,21577.78,21496.13,21513.17,284080000,1438.05,11904.71,6410.81,21513.17,7377.7,1255.3,19975.67,6.7197,0.856,0.7689,110.945
687,25-07-17,1,21638.56,21670.62,21577.37,21613.43,304300000,1450.39,11965.72,6412.17,21613.43,7434.8,1250.06,19955.2,6.7501,0.8592,0.7674,111.232
688,26-07-17,2,21690.38,21742.7,21683.29,21711.01,278240000,1442.28,11964.91,6422.75,21711.01,7452.3,1260.53,20050.16,6.7498,0.8588,0.7676,112.003
689,27-07-17,2,21717.42,21798.47,21687.85,21796.55,407320000,1433.62,11963.23,6382.19,21796.55,7443,1259.15,20079.64,6.754,0.8527,0.7625,111.128
690,28-07-17,2,21787.51,21841.18,21756.12,21830.31,285630000,1429.26,11954.69,6374.68,21830.31,7368.4,1269.64,19959.84,6.74,0.8555,0.7647,111.097
691,31-07-17,1,21863.39,21929.8,21861.71,21891.12,307610000,1425.14,11967.67,6348.12,21891.12,7372,1269.44,19925.18,6.7389,0.8513,0.7607,110.51
692,01-08-17,1,21961.42,21990.96,21940.81,21963.92,328410000,1428.33,12000.02,6362.94,21963.92,7423.7,1268.76,19985.79,6.7255,0.8457,0.7578,110.359
693,02-08-17,2,22004.36,22036.1,21967.46,22016.24,336820000,1412.9,11979.37,6362.65,22016.24,7411.4,1266.65,20080.04,6.7137,0.8467,0.7571,110.432
694,03-08-17,1,22007.58,22044.85,21991.32,22026.1,278730000,1405.23,11956.52,6340.34,22026.1,7474.8,1268.6,20029.26,6.7217,0.8438,0.7559,110.757
695,04-08-17,1,22058.39,22092.81,22024.64,22092.81,253640000,1412.32,11984.89,6351.56,22092.81,7511.7,1258.88,19952.33,6.7156,0.8414,0.7608,109.9
696,07-08-17,2,22100.2,22121.15,22081.97,22118.42,213010000,1414.17,11987.77,6383.77,22118.42,7531.9,1257.85,20055.89,6.7657,0.849,0.7665,110.786
697,08-08-17,2,22095.14,22179.11,22057.29,22085.34,262000000,1410.15,11949.97,6370.46,22085.34,7542.7,1260.96,19996.01,6.7215,0.8474,0.767,110.75
698,09-08-17,2,22022.34,22057.19,21996.69,22048.7,277800000,1396.95,11929.46,6352.33,22048.7,7498.1,1277.3,19738.71,6.7098,0.8507,0.77,110.102
699,10-08-17,1,21988.2,21988.2,21843.94,21844.01,303310000,1372.54,11771.6,6216.87,21844.01,7389.9,1286.53,19729.74,6.6718,0.8502,0.7684,110.049
700,11-08-17,1,21883.32,21911.09,21842.74,21858.32,237790000,1374.23,11763.22,6256.56,21858.32,7310,1289.31,,6.6458,0.8496,0.7706,109.106
701,14-08-17,2,21945.64,22019.23,21945.64,21993.71,235030000,1394.31,11856.06,6340.23,21993.71,7353.9,1282.15,19537.1,6.662,0.8456,0.7689,109.23
702,15-08-17,1,22029.91,22038.92,21971.48,21998.99,269070000,1383.24,11843.48,6333.01,21998.99,7383.9,1271.53,19753.31,6.6687,0.8492,0.7713,109.932
703,16-08-17,2,22031.93,22085.71,22002.47,22024.87,264920000,1383.53,11868.86,6345.11,22024.87,7433,1283.11,19729.28,6.6844,0.8517,0.7772,110.596
704,17-08-17,2,21984.74,21984.74,21750.32,21750.73,311030000,1358.94,11712.72,6221.91,21750.73,7387.9,1288.15,19702.63,6.6897,0.8493,0.7757,109.999
705,18-08-17,1,21724.88,21793.35,21641.63,21674.51,309070000,1357.79,11699.83,6216.53,21674.51,7324,1284.13,19470.41,6.6777,0.8536,0.7773,109.328
706,21-08-17,1,21671.36,21718.74,21600.34,21703.75,277880000,1356.9,11719.27,6213.13,21703.75,7318.9,1291.88,19393.13,6.6687,0.8506,0.7768,109.32
707,22-08-17,2,21739.78,21912.83,21738.13,21899.89,244980000,1371.54,11805.29,6297.48,21899.89,7381.7,1285.08,19383.84,6.6659,0.8466,0.7753,108.944
708,23-08-17,2,21850.27,21866.66,21808.39,21812.09,234810000,1369.74,11785.92,6278.41,21812.09,7382.7,1290.96,19434.64,6.6617,0.8502,0.7798,109.731
709,24-08-17,1,21839.9,21870.11,21765.82,21783.4,228480000,1373.88,11773.8,6271.33,21783.4,7407.1,1286.4,19353.77,6.6583,0.8463,0.781,108.91
710,25-08-17,1,21819.08,21906.86,21812.81,21813.67,217570000,1377.45,11812.03,6265.64,21813.67,7401.5,1291.35,19452.61,6.6613,0.8473,0.781,109.514
711,28-08-17,1,21832.5,21861.49,21767.94,21808.4,218740000,1382.23,11800.22,6283.02,21808.4,,1310.13,19449.9,6.5829,0.8367,0.7749,109.346
712,29-08-17,1,21718,21879.22,21673.58,21865.37,227340000,1383.68,11791.88,6301.89,21865.37,7337.4,1309.23,19362.55,6.6074,0.8359,0.7736,108.737
713,30-08-17,1,21859.76,21914.26,21839.47,21892.43,242840000,1391.32,11805.07,6368.31,21892.43,7365.3,1308.6,19506.54,6.5954,0.8354,0.7736,109.79
714,31-08-17,1,21936.01,21985.76,21910.5,21948.1,376790000,1405.28,11875.69,6428.66,21948.1,7430.6,1321.43,19646.24,6.5957,0.8408,0.774,110.46
715,01-09-17,2,21981.77,22038.97,21974.91,21987.56,256240000,1413.57,11918.08,6435.33,21987.56,7438.5,1325.23,19691.47,6.5898,0.8396,0.7727,110.129
716,05-09-17,1,21912.37,21921.09,21709.63,21753.31,332840000,1399.66,11827.15,6375.57,21753.31,7372.9,1339.71,19385.81,6.5299,0.8408,0.7738,109.81
717,06-09-17,2,21815.76,21849.24,21794.07,21807.64,318760000,1402.2,11872.92,6393.31,21807.64,7354.1,1334.22,19357.97,6.5374,0.8386,0.7668,108.602
718,07-09-17,2,21820.38,21850.01,21745.71,21784.78,333810000,1398.67,11879.61,6397.87,21784.78,7397,1349.22,19396.52,6.5212,0.8384,0.7663,109.134
719,08-09-17,1,21764.43,21846.63,21731.12,21797.79,289400000,1399.43,11887.98,6360.19,21797.79,7377.6,1346.59,19274.82,6.4846,0.8313,0.7631,108.27
720,11-09-17,1,21927.79,22067.1,21927.79,22057.37,312770000,1414.83,12010.27,6432.26,22057.37,7413.6,1327.54,19545.77,6.5309,0.8321,0.7577,108.231
721,12-09-17,1,22090.56,22134.57,22087.09,22118.86,364580000,1423.46,12057.12,6454.28,22118.86,7400.7,1331.81,19776.62,6.5304,0.8362,0.7593,109.395
722,13-09-17,2,22103.47,22158.18,22095.79,22158.18,291890000,1426.89,12055.18,6460.19,22158.18,7379.7,1322.37,19865.82,6.535,0.8351,0.7525,110.226
723,14-09-17,1,22144.96,22216.44,22135.26,22203.48,297780000,1425.02,12062.62,6429.08,22203.48,7295.4,1329.74,19807.44,6.5422,0.841,0.7572,110.515
724,15-09-17,1,22252.44,22275.02,22214.52,22268.34,527540000,1431.71,12080.14,6448.47,22268.34,7215.5,1320.18,19909.5,6.5548,0.8388,0.7463,109.919
725,18-09-17,1,22297.92,22355.62,22283.35,22331.35,302740000,1441.08,12111.45,6454.64,22331.35,7253.3,1307.44,,6.5507,0.8377,0.7366,111.197
726,19-09-17,1,22349.7,22386.01,22340.71,22370.8,295570000,1440.4,12131.73,6461.32,22370.8,7275.3,1311.15,20299.38,6.5731,0.8362,0.7398,111.496
727,20-09-17,2,22351.38,22413.26,22314.68,22412.59,334560000,1445.42,12147.5,6456.04,22412.59,7272,1301.1,20310.46,6.5833,0.8339,0.7399,111.578
728,21-09-17,1,22414.02,22419.51,22356.55,22359.23,287390000,1444.18,12133.63,6422.69,22359.23,7263.9,1291.2,20347.48,6.5749,0.8423,0.7413,112.546
729,22-09-17,2,22334.07,22364.31,22299.58,22349.59,297140000,1450.78,12151.8,6426.92,22349.59,7310.6,1297.3,20296.45,6.59,0.8371,0.7364,112.452
730,25-09-17,1,22320.47,22359.88,22219.11,22296.09,332430000,1451.96,12141.56,6370.59,22296.09,7301.3,1310.78,20397.58,6.6046,0.8384,0.7403,112.444
731,26-09-17,1,22322.03,22369.35,22279.52,22284.32,285990000,1456.86,12127.92,6380.16,22284.32,7285.7,1293.98,20330.19,6.6205,0.8435,0.742,111.761
732,27-09-17,1,22330.93,22371.1,22254.93,22340.71,342900000,1484.81,12157.65,6453.26,22340.71,7313.5,1282.78,20267.05,6.6396,0.8485,0.7436,112.377
733,28-09-17,1,22306.83,22394.74,22288.97,22381.2,263010000,1488.79,12179.31,6453.45,22381.2,7322.8,1287.3,20363.11,6.6405,0.8511,0.7463,112.86
734,29-09-17,1,22358.47,22405.63,22332.96,22405.09,274790000,1490.86,12209.16,6495.96,22405.09,7372.8,1279.75,20356.28,6.665,0.8488,0.7446,112.467
735,02-10-17,1,22423.47,22559.38,22416,22557.6,268530000,1509.47,12264.66,6516.72,22557.6,7438.8,1271.13,20400.78,6.6578,0.8469,0.7466,112.638
736,03-10-17,1,22564.45,22646.32,22562.9,22641.67,238830000,1511.97,12302.88,6531.71,22641.67,7468.1,1271.66,20614.07,6.6517,0.8522,0.7533,112.77
737,04-10-17,1,22645.67,22685.94,22632.8,22661.64,235730000,1507.76,12304.67,6534.63,22661.64,7467.6,1274.85,20626.66,6.6511,0.8512,0.7552,112.848
738,05-10-17,2,22669.08,22777.04,22655.14,22775.39,246400000,1512.09,12338.93,6585.36,22775.39,7508,1268.22,20628.56,6.6538,0.8505,0.7557,112.823
739,06-10-17,2,22762.03,22773.67,22730.85,22773.67,221450000,1510.22,12317.69,6590.18,22773.67,7522.9,1276.68,20690.71,6.6539,0.8538,0.7626,112.774
740,09-10-17,1,22779.73,22803.37,22739.38,22761.07,310770000,1503.56,12293.95,6579.73,22761.07,7507.9,1284.05,,6.65,0.8516,0.7643,112.551
741,10-10-17,1,22784.76,22850.51,22770.99,22830.68,319270000,1508.01,12346.59,6587.25,22830.68,7538.3,1288.03,20823.51,6.6253,0.8517,0.7608,112.658
742,11-10-17,2,22827.65,22872.89,22821.66,22872.89,316000000,1506.92,12362.06,6603.55,22872.89,7533.8,1291.72,20881.27,6.5714,0.8464,0.7569,112.345
743,12-10-17,1,22854.85,22884.82,22821.13,22841.01,291790000,1505.16,12338.74,6591.51,22841.01,7556.2,1293.72,20954.72,6.5895,0.8428,0.7553,112.434
744,13-10-17,1,22876.43,22905.33,22855.93,22871.72,259560000,1502.66,12352,6605.8,22871.72,7535.4,1303.82,21155.18,6.588,0.8452,0.7539,112.239
745,16-10-17,1,22892.92,22960.12,22887.12,22956.96,247180000,1502.68,12359.52,6624,22956.96,7527,1295.79,21255.56,6.5833,0.8464,0.7525,111.882
746,17-10-17,1,22952.41,23002.2,22948.23,22997.44,273090000,1497.5,12349.97,6623.66,22997.44,7516.2,1285.12,21336.12,6.5885,0.8479,0.7545,112.195
747,18-10-17,1,23087.13,23172.93,23086.75,23157.6,271870000,1505.14,12371.02,6624.22,23157.6,7542.9,1281.08,21363.05,6.622,0.8495,0.7579,112.213
748,19-10-17,1,23107.47,23167.24,23052.67,23163.04,350400000,1502.04,12380.32,6605.07,23163.04,7523,1290.13,21448.52,6.6278,0.8478,0.7568,113.013
749,20-10-17,2,23205.18,23328.84,23201.78,23328.63,474380000,1509.25,12430.52,6629.05,23328.63,7523.2,1280.47,21457.64,6.6141,0.844,0.7604,112.68
750,23-10-17,1,23348.95,23368.37,23273.96,23273.96,456830000,1497.49,12384.42,6586.83,23273.96,7524.5,1282.27,21696.65,6.6388,0.8508,0.7582,114.048
751,24-10-17,2,23346.78,23485.25,23343.23,23441.76,406850000,1500.42,12404.99,6598.43,23441.76,7526.5,1276.58,21805.17,6.6383,0.8504,0.7572,113.34
752,25-10-17,1,23431.09,23451.51,23251.11,23329.46,399560000,1493.48,12336.58,6563.89,23329.46,7447.2,1277.53,21707.62,6.636,0.8504,0.7615,113.946
753,26-10-17,1,23380.89,23459.84,23380.89,23400.86,370600000,1497.46,12352.43,6556.77,23400.86,7486.5,1266.99,21739.78,6.6376,0.846,0.7534,113.558
754,27-10-17,2,23419.16,23449.4,23353.16,23434.19,518870000,1508.32,12366.43,6701.26,23434.19,7505,1273.35,22008.45,6.6411,0.8593,0.7616,114.124
755,30-10-17,1,23405.75,23428.75,23327.87,23348.74,436900000,1490.9,12319.47,6698.96,23348.74,7487.8,1276.29,22011.67,6.659,0.8617,0.7614,113.739
756,31-10-17,1,23369.22,23406.35,23334.39,23377.24,388050000,1502.53,12341.01,6727.67,23377.24,7493.1,1271.45,22011.61,6.6424,0.8582,0.7569,112.996
757,01-11-17,1,23442.9,23517.71,23388.91,23435.01,361260000,1492.78,12362.88,6716.53,23435.01,7488,1274.66,22420.08,6.6358,0.8582,0.7523,113.65
758,02-11-17,1,23463.24,23531.38,23350.98,23516.26,348040000,1496.55,12372.96,6714.94,23516.26,7555.3,1276.13,22539.12,6.5994,0.8599,0.7544,114.152
759,03-11-17,1,23549.59,23557.06,23481.57,23539.19,312250000,1494.91,12373.06,6764.44,23539.19,7560.4,1269.91,22539.12,6.6081,0.8575,0.7661,114.016
760,06-11-17,2,23533.96,23574.86,23520.75,23548.42,325190000,1497.96,12400.93,6786.44,23548.42,7562.3,1281.95,22548.35,6.638,0.861,0.7645,114.178
761,07-11-17,1,23574.03,23602.12,23484.19,23557.23,285080000,1479.09,12371.25,6767.78,23557.23,7513.1,1275.3,22937.6,6.6335,0.8611,0.759,113.771
762,08-11-17,2,23542.6,23575,23510.56,23563.36,264670000,1481.73,12384.72,6789.12,23563.36,7529.7,1281.36,22913.82,6.6398,0.862,0.7592,113.761
763,09-11-17,2,23492.09,23516.74,23310.02,23461.94,305440000,1475.02,12339.66,6750.05,23461.94,7484.1,1285.07,22868.71,6.6266,0.8623,0.7626,113.927
764,10-11-17,1,23432.71,23452.2,23392.96,23422.21,351280000,1475.27,12322.6,6750.94,23422.21,7433,1275.07,22681.42,6.6303,0.8586,0.7608,113.375
765,13-11-17,2,23367.47,23461.68,23343.34,23439.7,491260000,1475.07,12316.82,6757.6,23439.7,7415.2,1278.31,22380.99,6.6393,0.8576,0.7622,113.686
766,14-11-17,2,23388.4,23414.08,23271.57,23409.47,561330000,1471.26,12280.11,6737.87,23409.47,7414.4,1280.25,22380.01,6.6386,0.8573,0.762,113.585
767,15-11-17,1,23334.59,23344.99,23242.75,23271.28,404300000,1464.09,12220.34,6706.21,23271.28,7372.6,1278.14,22028.32,6.6356,0.848,0.76,113.402
768,16-11-17,2,23365.34,23492.19,23365.34,23458.36,402020000,1486.88,12303.28,6793.29,23458.36,7386.9,1278.58,22351.12,,,,
769,17-11-17,1,23433.77,23433.77,23356.01,23358.24,386000000,1492.82,12302.89,6782.79,23358.24,7380.7,1292.42,22396.8,6.6277,0.8491,0.7576,113.028
770,20-11-17,1,23370.71,23456.88,23360.58,23430.33,315330000,1503.4,12320.77,6790.71,23430.33,7389.5,1276.92,22261.76,6.6619,0.8524,0.7574,112.038
771,21-11-17,2,23500.15,23617.8,23500.15,23590.83,329650000,1518.89,12385.89,6862.48,23590.83,7411.3,1280.61,22416.48,6.6335,0.8517,0.755,112.551
772,22-11-17,1,23597.24,23605.77,23507.61,23526.18,268760000,1516.76,12390.82,6867.36,23526.18,7419,1292.12,22523.15,6.6292,0.852,0.755,112.341
773,24-11-17,2,23552.75,23599.18,23551.59,23557.99,118610000,1519.16,12421.93,6889.16,23557.99,7409.6,1288.37,22550.85,6.5833,0.8436,0.7515,111.254
774,27-11-17,1,23552.86,23638.92,23545.02,23580.78,296320000,1513.31,12390.78,6878.52,23580.78,7383.9,1294.52,22495.99,6.6012,0.8385,0.7505,111.671
775,28-11-17,2,23625.19,23849.61,23617.11,23836.71,319240000,1536.43,12520.23,6912.36,23836.71,7460.7,1293.98,22486.24,6.5953,0.84,0.7506,111.17
776,29-11-17,1,23883.26,23959.76,23872.59,23940.68,401410000,1542.3,12561.32,6824.39,23940.68,7393.6,1283.64,22597.2,6.6094,0.844,0.7482,111.648
777,30-11-17,2,24013.8,24327.82,24013.8,24272.35,488200000,1544.14,12627.8,6873.97,24272.35,7326.7,1275.01,22724.96,6.6083,0.8437,0.7453,112.002
778,01-12-17,2,24305.4,24322.06,23921.9,24231.59,417910000,1537.02,12614.56,6847.59,24231.59,7300.5,1280.62,22819.03,6.6121,0.8405,0.7391,112.556
779,04-12-17,2,24424.11,24534.04,24288.19,24290.05,424250000,1532.41,12634.89,6775.37,24290.05,7339,1276.18,22707.16,6.6346,0.8432,0.7411,112.864
780,05-12-17,2,24335.01,24349.74,24155.28,24180.64,371190000,1516.76,12567.16,6762.21,24180.64,7327.5,1265.77,22622.38,6.6189,0.8426,0.7421,112.499
781,06-12-17,1,24171.9,24229.35,24134.49,24140.91,312720000,1508.88,12532.43,6776.38,24140.91,7348,1263.37,22177.04,6.6168,0.8451,0.7454,112.464
782,07-12-17,1,24116.6,24262.88,24101.24,24211.48,319060000,1520.47,12568.98,6812.84,24211.48,7320.8,1247.22,22498.03,6.6144,0.8472,0.7467,112.291
783,08-12-17,1,24263.26,24330.12,24225.5,24329.16,293590000,1521.72,12643.06,6840.08,24329.16,7394,1248.49,22811.08,6.618,0.8495,0.7416,113.173
